,price,Furnishing,Bathroom,Balcony,bhk,locality,City
252,"50,000",Unfurnished,3,2,3 BHK Builder Floor ," Sector 51 Block N, Sohna Road ",Gurgaon
253,"70,000",Semi-Furnished,3,3,3 BHK Builder Floor ," Sushant Lok-I, Sector 43 ",Gurgaon
254,"50,000",Semi-Furnished,3,2,3 BHKHouse ," Huda Floors, Sector 45 ",Gurgaon
255,"40,000",Semi-Furnished,3,2,3 BHK Apartment ," Tulip Violet, Sector 69 ",Gurgaon
256,"75,000",Furnished,3,2,3 BHK Builder Floor , Sector 42 ,Gurgaon
257,"21,000",Semi-Furnished,4,4,3 BHK Apartment ," Ansal Estella, Sector 103 ",Gurgaon
258,300000,Furnished,> 10,0,> 10 BHKHouse ," Carterpuri Village / Sector 23A-Block-F, Sector 23 ",Gurgaon
259,"75,000",Semi-Furnished,5,3,4 BHK Apartment ," Sushant Lok-I, Sector 43 ",Gurgaon
260,"36,000",Semi-Furnished,3,2,3 BHK Builder Floor , Sector 23 ,Gurgaon
261,"22,000",Furnished,1,0,2 BHKHouse , Sector 15 ,Gurgaon
262,180000,Furnished,3,3,3 BHK Apartment ," DLF Park Place, Sector 54 ",Gurgaon
263,"33,000",Semi-Furnished,3,3,3 BHK Apartment ," Aqua Front Towers, Sohna Sector 32 ",Gurgaon
264,"30,000",Furnished,3,2,3 BHK Builder Floor , Sanjay Gram Colony ,Gurgaon
265,"42,000",Unfurnished,1,1,1 BHK Apartment ," DLF Exclusive Floors Owners Society, Golf Course Road ",Gurgaon
266,"18,000",Semi-Furnished,2,2,3 BHK Apartment ," Raheja Atharva, Dwarka Expressway ",Gurgaon
267,180000,Semi-Furnished,5,0,4 BHK Builder Floor ," RWA Sushant lok, Sushant Lok 1 Block B ",Gurgaon
268,150000,Unfurnished,3,3,3 BHK Apartment , Sector 53 ,Gurgaon
269,130000,Semi-Furnished,4,4,4 BHK Apartment ," DLF Icon, DLF City Phase 5 ",Gurgaon
270,"70,000",Furnished,3,2,3 BHK Apartment ," DLF Ridgewood Estate, Dlf City Phase 4, Sector 28 ",Gurgaon
271,"9,000",Unfurnished,2,2,2 BHK Apartment ," GLS Arawali Homes, Sohna Sector 4 ",Gurgaon
272,160000,Unfurnished,4,2,4 BHK Apartment ," DLF The Summit, Sector 54 ",Gurgaon
273,500000,Semi-Furnished,3,3,4 BHK Apartment ," DLF The Aralias, Sector 42 ",Gurgaon
274,180000,Semi-Furnished,4,2,4 BHK Apartment ," La Lagune , Golf Course Road ",Gurgaon
275,"25,000",Furnished,1,1,1 BHK Builder Floor , Sector 53 ,Gurgaon
276,"50,000",Furnished,1,1,Studio Apartment ," Central Park Flower Valley, Sector 32 ",Gurgaon
277,"34,000",Semi-Furnished,4,4,3 BHK Apartment ," Spaze Privy AT4, Sector 84 ",Gurgaon
278,"35,000",Semi-Furnished,2,2,2 BHK Apartment ," Tata  Gateway, Sector 112 ",Gurgaon
279,"70,000",Semi-Furnished,4,4,4 BHK Apartment ," DLF The Ultima, Sector 81A, NH 8 ",Gurgaon
281,280000,Unfurnished,5,5,4 BHK Apartment ," Salcon The Verandas, Golf Course Road ",Gurgaon
282,100000,Semi-Furnished,4,2,4 BHK Builder Floor ," Dlf City Phase 4, Sector 28 ",Gurgaon
283,"60,000",Unfurnished,4,3,3 BHK Apartment ," orchid petals, Sohna  Road ",Gurgaon
284,250000,Unfurnished,5,3,4 BHK Villa ," Emaar MGF Palm Arcade, Sohna Sector 66 ",Gurgaon
285,"36,000",Furnished,3,3,3 BHK Apartment ," Raheja Atharva, Sector 109 ",Gurgaon
286,"50,000",Furnished,1,0,Studio Apartment ," Central Park The Room, Sector 48 ",Gurgaon
287,229999,Unfurnished,5,4,4 BHK Apartment ," Pioneer Araya, Sector 62 ",Gurgaon
288,"32,500",Semi-Furnished,2,3,2 BHK Apartment ," SS The Leaf, Sector 85 ",Gurgaon
289,"58,000",Semi-Furnished,2,3,2 BHK Apartment ," Emaar Digi Homes, Sector 62 ",Gurgaon
290,"45,000",Semi-Furnished,3,3,3 BHK Apartment ," SS The Leaf, Sector 85 ",Gurgaon
291,"13,000",Unfurnished,1,1,Studio Apartment , Sector 57 ,Gurgaon
292,"90,000",Semi-Furnished,5,3,4 BHK Apartment ," Ireo The Grand Arch, Sector 58 ",Gurgaon
293,"35,000",Semi-Furnished,3,2,3 BHK Builder Floor , Sector 23A ,Gurgaon
294,"45,000",Unfurnished,3,4,3 BHK Builder Floor , Sector 51 ,Gurgaon
295,250000,Semi-Furnished,7,5,5 BHK Villa ," Uniworld Resorts, Sector 48, Delhi  Expressway ",Gurgaon
296,"45,000",Semi-Furnished,2,2,2 BHK Builder Floor ," Emaar Emerald Hills, Sector 65 ",Gurgaon
297,"80,000",Semi-Furnished,4,2,4 BHK Apartment ," Suncity Township, Sector 54 ",Gurgaon
298,"65,000",Furnished,3,0,3 BHK Builder Floor ," Unitech Cedar Crest, Nirvana Country, Sector 50 ",Gurgaon
299,"70,000",Semi-Furnished,3,3,3 BHK Builder Floor , Green Woods City Sector 46 ,Gurgaon
300,"90,000",Semi-Furnished,5,4,4 BHKHouse ," Sushant Lok 3, Sector 57 ",Gurgaon
301,"50,000",Semi-Furnished,4,2,4 BHK Builder Floor ," Palam Vihar Residential Society, Palam Vihar ",Gurgaon
302,"50,000",Semi-Furnished,4,4,3 BHK Apartment ," Experion Windchants, Sector 112 ",Gurgaon
303,690000,Unfurnished,5,4,4 BHK Apartment ," DLF Camellias, Golf Course Road ",Gurgaon
304,600000,Semi-Furnished,7,4,5 BHKHouse , DLF City Phase 1 ,Gurgaon
305,"75,000",Semi-Furnished,4,2,4 BHK Builder Floor , Sector 57 ,Gurgaon
306,"57,000",Semi-Furnished,4,4,4 BHK Apartment ," Indiabulls Enigma, Sector 110 ",Gurgaon
307,"20,000",Semi-Furnished,1,1,1 BHK Builder Floor ," Sector 57 Block G, Golf Course Extension Road ",Gurgaon
308,"38,000",Furnished,1,1,1 BHK Builder Floor ," RWA Sushant lok, Sushant Lok 1 Block C ",Gurgaon
309,130000,Furnished,4,3,3 BHK Builder Floor ," Dlf City Phase 4, Sector 28 ",Gurgaon
310,"55,000",Unfurnished,3,4,3 BHK Apartment , Sector 56 ,Gurgaon
311,"45,000",Furnished,3,4,3 BHK Builder Floor , Palam Vihar ,Gurgaon
312,"30,000",Unfurnished,2,1,3 BHK Apartment ," Gail Cghs, Sector 56 ",Gurgaon
313,"60,000",Furnished,4,2,4 BHK Apartment ," DLF Belvedere Park, DLF City Phase 3 ",Gurgaon
314,"20,000",Unfurnished,2,1,2 BHK Apartment ," Shree Vardhman Mantra, Sector 67 ",Gurgaon
315,300000,Semi-Furnished,5,3,4 BHK Apartment ," DLF Crest, Sector 54 ",Gurgaon
316,"29,000",Unfurnished,3,3,3 BHK Apartment ," BPTP Spacio Park Serene, Sector 37D, Delhi  Expressway ",Gurgaon
317,"55,000",Semi-Furnished,2,3,4 BHK Builder Floor ,"  Luxury Floors, Dlf City Phase 4, Sector 28 ",Gurgaon
318,"30,000",Furnished,1,1,1 BHK Builder Floor , Sector 55 ,Gurgaon
319,"14,000",Unfurnished,2,1,2 BHK Builder Floor , Palam Vihar Extension ,Gurgaon
320,"58,000",Semi-Furnished,4,3,3 BHK Apartment ," Legend, Sector 57 Block F, Golf Course Extension Road ",Gurgaon
321,"45,000",Semi-Furnished,4,3,3 BHK Apartment ," Alankar Apartment, Sector 56 ",Gurgaon
322,"60,000",Semi-Furnished,4,2,4 BHK Builder Floor , Palam Vihar ,Gurgaon
323,"32,000",Semi-Furnished,4,3,4 BHK Apartment ," DLF New Town Heights 1, Sector 90 ",Gurgaon
324,"20,000",Furnished,1,1,1 BHKHouse ," SRS Floors, Sector 57 Block G, Golf Course Extension Road ",Gurgaon
325,"43,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Unitech South City II, South City 2, Sector 49 ",Gurgaon
326,"38,000",Semi-Furnished,4,4,3 BHK Apartment ," Emaar Palm Gardens, Sector 83 ",Gurgaon
327,"57,500",Furnished,3,2,3 BHKHouse ," RWA Residential Society, Sector 40 ",Gurgaon
328,"30,000",Semi-Furnished,2,2,3 BHK Builder Floor , Sector 4 ,Gurgaon
329,"60,000",Furnished,4,4,3 BHK Apartment ," Kiran Residency, Sector 56 ",Gurgaon
330,"60,000",Furnished,4,4,3 BHK Apartment ," Kiran Residency, Sector 56 ",Gurgaon
331,"36,000",Semi-Furnished,4,3,4 BHK Apartment ," Pareena Sec68, Sector 68 ",Gurgaon
332,"35,000",Semi-Furnished,4,4,3 BHK Apartment ," Emaar Palm Gardens, Sector 83 ",Gurgaon
333,"48,000",Unfurnished,4,3,3 BHK Apartment ," Malibu Town, Sector 47 ",Gurgaon
334,160000,Unfurnished,6,5,5 BHK Villa ," Unitech Espace, Nirvana Country, Sector 50 ",Gurgaon
335,200000,Furnished,5,2,5 BHK Builder Floor , Sector 30 ,Gurgaon
336,"75,000",Furnished,3,3,4 BHK Apartment ," Satya The Surbhi Apartment, Sector 43 ",Gurgaon
337,"56,000",Unfurnished,3,3,4 BHK Apartment ," Emerald Floors Premier, Sector 65 ",Gurgaon
338,"50,000",Semi-Furnished,3,2,3 BHK Builder Floor ," South City 1, Sector 41 ",Gurgaon
340,"19,000",Semi-Furnished,3,2,3 BHK Apartment ," Sare Homes Crescent Parc Petioles, Dhorka, Sector 92, Pataudi Road ",Gurgaon
341,"60,000",Semi-Furnished,3,4,4 BHK Apartment ," Park View Grand Spa, Sector 81A, NH 8 ",Gurgaon
342,"16,000",Unfurnished,2,1,2 BHK Apartment ," Pyramid Urban67A, Sector 67A ",Gurgaon
343,"25,000",Semi-Furnished,2,1,3 BHK Builder Floor ," Sector 15 Part 1, Delhi  Expressway ",Gurgaon
344,480000,Semi-Furnished,4,4,5 BHK Penthouse ," M3M Golf Estate, Sector 65 ",Gurgaon
345,"44,000",Semi-Furnished,3,4,3 BHK Apartment ," Intelligentsia Apartment, Sector 56 ",Gurgaon
346,"70,000",Furnished,3,2,3 BHK Builder Floor , Sector 46 ,Gurgaon
347,"26,000",Unfurnished,2,2,2 BHK Villa ," Rosewood City, Sector 49 ",Gurgaon
348,"50,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Ansals Palam Vihar, Palam Vihar ",Gurgaon
349,"18,000",Unfurnished,3,3,3 BHK Apartment ," BPTP PARK SERENE, Sector 37D, Delhi  Expressway ",Gurgaon
350,"72,000",Semi-Furnished,3,3,3 BHK Apartment ," Unitech The Close North, Sector 50 ",Gurgaon
351,150000,Semi-Furnished,5,3,5 BHK Penthouse ," Raisina Residenc, Golf course Extension Road ",Gurgaon
352,110000,Semi-Furnished,4,3,3 BHK Apartment ," Parsvnath Exotica Phase 4, Sector 53 ",Gurgaon
353,"55,000",Semi-Furnished,3,2,3 BHK Builder Floor ," RWA Residential Society, Sector 31 ",Gurgaon
354,"32,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Vipul World, Sector 48 ",Gurgaon
355,"43,000",Semi-Furnished,2,1,2 BHK Apartment ," DLF Princeton Estate, Golf Course Road ",Gurgaon
356,"65,000",Semi-Furnished,4,2,4 BHK Builder Floor , Sector 31 ,Gurgaon
357,"75,000",Unfurnished,4,3,4 BHK Apartment , Sector 43 ,Gurgaon
358,"75,000",Unfurnished,2,2,2 BHK Apartment ," Ireo The Grand Arch, Sector 58 ",Gurgaon
359,"50,000",Semi-Furnished,3,1,3 BHK Apartment ," DLF Ridgewood Estate, Dlf City Phase 4, Sector 28 ",Gurgaon
360,150000,Furnished,4,5,3 BHK Apartment ," Suncity Platinum Towers, Mehrauli  Road ",Gurgaon
361,"5,500",Semi-Furnished,1,1,Studio Apartment ," Microtek Greenburg, Sector 86 ",Gurgaon
362,"42,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Mayfield Garden, Mayfield Garden, Sector 51 ",Gurgaon
363,"37,000",Semi-Furnished,3,0,3 BHK Apartment ," Emaar Palm Gardens, Sector 83 ",Gurgaon
364,"45,000",Furnished,1,1,1 BHK Builder Floor , Sector 42 ,Gurgaon
365,"30,000",Semi-Furnished,3,3,2 BHK Apartment ," Tata La Vida, Sector 113 ",Gurgaon
366,"28,000",Semi-Furnished,3,2,3 BHK Builder Floor , Sector 83 ,Gurgaon
367,"45,000",Semi-Furnished,4,4,4 BHK Apartment ," Indiabulls Enigma, Sector 110 ",Gurgaon
368,"55,000",Semi-Furnished,3,2,3 BHKHouse ," Nirvana Country Plots, Nirvana Country, Sector 50 ",Gurgaon
369,"25,000",Semi-Furnished,4,4,3 BHK Apartment , IMT Manesar ,Gurgaon
370,130000,Unfurnished,5,3,4 BHK Apartment ," Krrish Provence Estate, Gwal Pahari ",Gurgaon
371,"45,000",Unfurnished,2,3,3 BHK Builder Floor , Sector 31 ,Gurgaon
372,"22,000",Furnished,2,2,2 BHK Apartment ," Pivotal Devaan, Sector 84 ",Gurgaon
373,"55,000",Semi-Furnished,4,4,4 BHK Apartment ," Puri Diplomatic Greens Phase I, Sector 111 ",Gurgaon
374,"40,000",Semi-Furnished,2,3,2 BHK Apartment ," SS The Leaf, Sector 85 ",Gurgaon
375,110000,Semi-Furnished,5,2,4 BHK Builder Floor , DLF City Phase 3 ,Gurgaon
376,550000,Semi-Furnished,5,7,5 BHK Apartment ," DLF The Magnolias, Sector 42 ",Gurgaon
377,"40,000",Semi-Furnished,3,3,3 BHKHouse , Sector 14 ,Gurgaon
378,"38,000",Unfurnished,1,1,Studio Apartment , Sushant Lok 2 ,Gurgaon
379,"40,000",Semi-Furnished,4,4,4 BHK Villa ," DLF New Town Heights 2, Badha ",Gurgaon
380,180000,Unfurnished,5,4,4 BHK Apartment ," Central Park 2, Sector 48 ",Gurgaon
381,"35,000",Furnished,1,1,1 BHK Builder Floor , Sector 45 ,Gurgaon
382,"60,000",Semi-Furnished,2,2,2 BHK Apartment ," Emaar MGF The Palm Drive Studios, Sector 66 ",Gurgaon
383,"60,000",Semi-Furnished,4,2,3 BHK Apartment ," Unitech Uniworld Gardens, Sector 47 ",Gurgaon
384,"27,000",Semi-Furnished,2,2,2 BHK Apartment ," Hope Apartments, Sector 15 Part 2, Delhi  Expressway ",Gurgaon
385,"50,000",Semi-Furnished,3,2,3 BHK Apartment ," Bestech Park View City 2, Sector 49 ",Gurgaon
386,120000,Unfurnished,4,4,4 BHK Apartment ," Tata Primanti, Sector 72 ",Gurgaon
387,"60,000",Semi-Furnished,3,4,3 BHK Apartment ," M3M Skywalk, Sector 74, Delhi  Expressway ",Gurgaon
388,"28,000",Semi-Furnished,2,3,2 BHK Apartment ," Supertech Hues, Sector 68 ",Gurgaon
389,"60,000",Semi-Furnished,3,2,3 BHK Apartment ," DLF Regency Park 2, Sector 27 ",Gurgaon
390,110000,Semi-Furnished,3,3,3 BHK Apartment ," Ireo The Grand Arch, Sector 58 ",Gurgaon
391,"33,000",Semi-Furnished,2,2,3 BHK Builder Floor , Sector 56 ,Gurgaon
392,"45,000",Semi-Furnished,3,4,4 BHK Apartment ," ATS Kocoon, Sector 109 ",Gurgaon
393,130000,Semi-Furnished,3,3,3 BHK Villa ," Tatvam Villas, Sector 48 ",Gurgaon
394,"49,500",Semi-Furnished,2,2,3 BHK Apartment , Sector 65 ,Gurgaon
395,100000,Unfurnished,3,4,3 BHK Apartment ," Parsvnath Exotica, Golf Course Road ",Gurgaon
396,"48,000",Semi-Furnished,3,5,3 BHK Apartment ," DLF The Ultima, Sector 81 ",Gurgaon
397,"60,000",Semi-Furnished,3,3,3 BHK Builder Floor ," Adani Samsara, Sector 60 ",Gurgaon
398,"44,000",Semi-Furnished,3,4,3 BHK Apartment ," Sahyog Apartments, Sector 56 ",Gurgaon
399,"65,000",Furnished,3,3,3 BHK Apartment ," DLF Oakwood Estate, DLF City Phase 3 ",Gurgaon
400,"85,000",Semi-Furnished,3,3,Studio Apartment , Sector 67A ,Gurgaon
401,"48,000",Furnished,2,2,2 BHK Builder Floor , Sector 27 ,Gurgaon
402,120000,Semi-Furnished,4,3,4 BHK Apartment ," Sobha International City, Sector 109 ",Gurgaon
403,"80,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Unitech Nirvana Country Deerwood Chase, Sector 49 ",Gurgaon
404,"75,000",Semi-Furnished,3,3,3 BHK Apartment ," Unitech Close South, Nirvana country Pocket H, Sector 50, Sohna Road ",Gurgaon
405,"25,000",Semi-Furnished,2,3,2 BHK Apartment ," Spaze Privy AT4, Sector 84 ",Gurgaon
406,"60,000",Semi-Furnished,5,2,4 BHK Builder Floor ," RWA Block J, Palam Vihar ",Gurgaon
407,"35,000",Furnished,2,2,2 BHK Builder Floor ," Sector 21 RWA, Sector 21 ",Gurgaon
408,160000,Semi-Furnished,4,4,4 BHK Apartment ," Unitech The World Spa, Sector 30 ",Gurgaon
409,"32,000",Unfurnished,3,2,3 BHKHouse ," Sector 23 RWA, Sector 23 ",Gurgaon
410,"40,000",Furnished,2,2,2 BHK Builder Floor , Sector 56 ,Gurgaon
411,"18,000",Furnished,1,1,1 BHKHouse ," Sector 15 Part 2, Delhi  Expressway ",Gurgaon
412,"53,000",Semi-Furnished,3,3,3 BHK Apartment ," DLF The Ultima, Sector 81 ",Gurgaon
413,"90,000",Semi-Furnished,4,2,4 BHK Builder Floor ," Cyber City, Sector 25, Delhi  Expressway ",Gurgaon
414,"11,000",Unfurnished,2,3,2 BHK Apartment ," Sare Crescent Parc, Dhorka, Sector 92, Pataudi Road ",Gurgaon
415,"80,000",Unfurnished,5,4,4 BHK Apartment ," Puri Diplomatic Greens Phase I, Sector 111 ",Gurgaon
416,"23,000",Semi-Furnished,3,0,2 BHK Builder Floor , Sector 47 ,Gurgaon
417,"29,500",Semi-Furnished,3,3,4 BHK Apartment ," DLF New Town Heights 1, Sector 90 ",Gurgaon
418,"75,000",Furnished,3,3,3 BHK Builder Floor , Sector 57 ,Gurgaon
419,"40,000",Semi-Furnished,3,3,3 BHK Builder Floor ," The Lilac, Sector 49 ",Gurgaon
420,"35,000",Semi-Furnished,2,3,2 BHK Builder Floor , Sushant Lok 2 ,Gurgaon
421,"33,000",Unfurnished,3,4,3 BHK Apartment ," Shapoorji Pallonji Joyville, Sector 102 ",Gurgaon
422,"55,000",Semi-Furnished,5,3,3 BHK Apartment ," Unitech Ivory Tower, South City 1, Sector 41 ",Gurgaon
423,200000,Semi-Furnished,4,2,4 BHK Apartment ," La Lagune , Golf Course Road ",Gurgaon
424,"38,000",Semi-Furnished,3,3,3 BHK Apartment ," SS The Leaf, Sector 85 ",Gurgaon
425,"90,000",Semi-Furnished,4,4,4 BHK Apartment , Golf course Extension Road ,Gurgaon
426,"16,000",Unfurnished,2,2,2 BHK Apartment ," Suncity Avenue 102, Sector 102 ",Gurgaon
427,100000,Semi-Furnished,4,2,4 BHK Builder Floor ," South City 2, Sector 49 ",Gurgaon
428,"48,000",Semi-Furnished,4,4,3 BHK Apartment ," Central Park Flower Valley, Sohna Sector 32 ",Gurgaon
429,"40,000",Semi-Furnished,3,3,3 BHK Apartment ," DLF The Primus, Sector 82A ",Gurgaon
430,"40,000",Furnished,3,2,3 BHK Builder Floor ," Sushant Lok 3, Sushant Lok 3 Block F, Sector 57, Golf Course Extension Road ",Gurgaon
431,"60,000",Unfurnished,4,2,3 BHK Builder Floor ," RWA Defence Colony, Sector 17A, Delhi  Expressway ",Gurgaon
432,"50,000",Semi-Furnished,3,3,3 BHK Builder Floor ," Emaar Emerald Hills, Sector 65 ",Gurgaon
433,"22,000",Semi-Furnished,2,2,2 BHKHouse ," Ansal Plaza, Sector 23 ",Gurgaon
434,"65,000",Semi-Furnished,4,4,4 BHK Apartment ," DLF The Ultima, Sector 81 ",Gurgaon
435,"65,500",Unfurnished,3,2,3 BHK Builder Floor ," Sushant Lok 3, Sector 57 ",Gurgaon
436,100000,Semi-Furnished,4,0,4 BHK Apartment ," DLF Richmond Park, Sector 43 ",Gurgaon
437,"35,000",Semi-Furnished,3,3,3 BHK Builder Floor ," DLF Colony, Sector 14 ",Gurgaon
438,"22,000",Semi-Furnished,2,2,2 BHK Apartment ," Vatika City Homes, Sector 83 ",Gurgaon
439,110000,Semi-Furnished,5,3,4 BHK Builder Floor , Sushant Lok 2 ,Gurgaon
440,"20,000",Furnished,1,0,2 BHKHouse ," New Colony, Sector 7 ",Gurgaon
441,"85,000",Unfurnished,4,0,4 BHK Builder Floor ," South City 1, South City 1 Block D, Sector 41 ",Gurgaon
442,"40,000",Furnished,1,1,1 BHK Apartment ," OCUS 24K, Sector 68 ",Gurgaon
443,"67,900",Semi-Furnished,3,0,4 BHK Builder Floor ," Emaar Emerald Hills, Sector 65 ",Gurgaon
444,"8,000",Unfurnished,2,2,2 BHK Apartment ," Solera 2, Sector 107 ",Gurgaon
445,300000,Semi-Furnished,5,2,6 BHK Villa ," DLF Dlf Galleria, Dlf City Phase 4, Sector 28 ",Gurgaon
446,"27,000",Furnished,1,10,1 BHK Builder Floor ," Sector 14 RWA, Sector 14 ",Gurgaon
447,"8,000",Semi-Furnished,2,0,2 BHKHouse ," New Palam Vihar, Sector 110 ",Gurgaon
448,"45,000",Furnished,1,0,Studio Apartment ," Satya Element One, Sector 49 ",Gurgaon
449,"15,000",Furnished,1,0,1 BHKHouse , Sector 49 ,Gurgaon
450,"25,000",Semi-Furnished,2,2,2 BHKHouse , Sector 45 ,Gurgaon
451,"45,000",Semi-Furnished,3,3,3 BHK Apartment ," IREO Uptown, Sector 66 ",Gurgaon
452,"70,000",Semi-Furnished,5,3,5 BHK Villa ," Emaar Palm Gardens, Sector 83 ",Gurgaon
453,"50,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Uppal Southend, Sector 49 ",Gurgaon
454,"75,000",Unfurnished,6,5,5 BHK Apartment ," Mapsko Royale Ville, Sector 82 ",Gurgaon
455,"90,000",Unfurnished,4,3,4 BHK Builder Floor ," Project Sushant Lok 1 Block C, Sushant Lok-I, Sector 43 ",Gurgaon
456,170000,Semi-Furnished,5,3,4 BHK Builder Floor ," Sushant Lok-I, Sector 43 ",Gurgaon
457,100000,Semi-Furnished,5,3,2 BHK Villa , Sector 102 ,Gurgaon
458,"8,000",Unfurnished,1,1,1 BHK Apartment ," Adani Aangan, Sector 88A ",Gurgaon
459,"50,000",Semi-Furnished,3,2,3 BHK Builder Floor , Sector 46 ,Gurgaon
460,"80,000",Unfurnished,3,2,3 BHK Builder Floor ," Whispering Medows, Sushant Lok 1 Block D ",Gurgaon
461,"10,000",Unfurnished,1,1,2 BHK Apartment , Manesar ,Gurgaon
462,"24,000",Unfurnished,2,1,2 BHK Apartment ," Pyramid Urban67A, Sector 67A ",Gurgaon
463,"20,000",Furnished,1,0,1 BHKHouse , DLF City Phase 2 ,Gurgaon
464,"27,000",Furnished,2,3,3 BHK Apartment ," Pyramid Urban Homes 2, Sector 86 ",Gurgaon
465,"30,000",Furnished,1,1,1 BHK Apartment , Sector 24 ,Gurgaon
466,"31,000",Semi-Furnished,2,2,2 BHK Apartment ," Ansal Celebrity Homes, Sector 2 ",Gurgaon
467,"50,000",Furnished,3,1,3 BHK Apartment ," DLF Skycourt, Sector 86 ",Gurgaon
468,"18,000",Semi-Furnished,2,2,2 BHK Apartment ," Ninex RMG Residency, Sector 37C, Delhi  Expressway ",Gurgaon
469,"18,000",Furnished,1,1,1 BHK Builder Floor ," Dlf City Phase 4, Sector 28 ",Gurgaon
470,"46,000",Semi-Furnished,4,4,3 BHK Apartment ," Emaar Palm Heights, Sector 77, Delhi  Expressway ",Gurgaon
471,"45,000",Unfurnished,2,2,2 BHK Builder Floor , Sector 43 ,Gurgaon
472,"14,000",Unfurnished,2,2,1 BHK Builder Floor , Sector 40 ,Gurgaon
473,"27,000",Semi-Furnished,3,0,3 BHKHouse , Sector 12A ,Gurgaon
474,"18,000",Furnished,1,1,Studio Apartment ," Luxury Builder Floors, Malibu Town, Sector 47 ",Gurgaon
475,"70,000",Semi-Furnished,4,2,4 BHK Builder Floor ," Sector 23 RWA, Sector 23 ",Gurgaon
476,"25,000",Semi-Furnished,2,2,3 BHK Apartment ," Tulip Petals, Sector 89 ",Gurgaon
477,180000,Semi-Furnished,6,0,6 BHK Villa , Sector 30 ,Gurgaon
479,"90,000",Furnished,3,2,3 BHK Builder Floor ," Luxury Floors , DLF City Phase 2 ",Gurgaon
480,"7,000",Semi-Furnished,2,1,2 BHK Apartment ," Prime Habitat, Sector 99A, Delhi  Expressway ",Gurgaon
481,"26,000",Semi-Furnished,2,2,2 BHK Apartment ,"  One, Sector 84 ",Gurgaon
482,"55,000",Unfurnished,3,2,3 BHKHouse , DLF City Phase 1 ,Gurgaon
483,100000,Semi-Furnished,5,3,4 BHK Villa , Sobha International city ,Gurgaon
484,"40,000",Semi-Furnished,3,0,3 BHK Apartment ," Orchid Floors, Sector 52 ",Gurgaon
485,"30,000",Semi-Furnished,3,2,3 BHK Builder Floor ," Vatika India Next, Sector 82 ",Gurgaon
486,"10,000",Semi-Furnished,1,0,2 BHKHouse ," New Palam Vihar Phase 1, New Palam Vihar Block K1, Sector 110 ",Gurgaon
487,"20,000",Semi-Furnished,2,2,2 BHK Apartment ," Apna Enclave, Urban Estate Sector 4 ",Gurgaon
488,"51,000",Semi-Furnished,3,5,3 BHK Apartment ," DLF The Primus, Sector 82A ",Gurgaon
489,"23,000",Semi-Furnished,3,1,3 BHKHouse ," Subhash Nagar, Sector 12A ",Gurgaon
490,"40,000",Semi-Furnished,2,2,3 BHK Builder Floor ," Sector 14 RWA, Sector 14 ",Gurgaon
491,"15,000",Semi-Furnished,2,1,2 BHKHouse , Gwal Pahari ,Gurgaon
492,"25,000",Unfurnished,1,2,1 BHK Builder Floor , Sushant Lok ,Gurgaon
493,"60,000",Furnished,2,0,3 BHK Builder Floor , Sector 47 ,Gurgaon
494,"20,000",Semi-Furnished,2,0,2 BHK Apartment ," TARC Maceo, maceo, Sector 91,  ",Gurgaon
495,"29,000",Unfurnished,2,2,2 BHK Apartment ," Mahindra Aura Phase I, Sector 110A ",Gurgaon
496,"24,000",Unfurnished,3,0,3 BHKHouse , Sector 5 ,Gurgaon
497,"65,000",Unfurnished,3,3,3 BHK Builder Floor , Sector 57 ,Gurgaon
498,"55,000",Semi-Furnished,3,3,3 BHK Builder Floor ," Sushant Lok-I, Sector 43 ",Gurgaon
499,"75,000",Semi-Furnished,4,0,3 BHK Apartment ," DLF Windsor Court, Sector 27 ",Gurgaon
500,200000,Furnished,4,4,4 BHK Apartment ," DLF Park Place Park Towers, Sector 54 ",Gurgaon
501,"16,000",Unfurnished,1,1,2 BHKHouse ," U Block, Sector 24, Delhi  Expressway ",Gurgaon
502,"44,999",Semi-Furnished,3,3,3 BHK Apartment ," Emaar Palm Heights, Sector 77, Delhi  Expressway ",Gurgaon
503,"50,000",Furnished,3,1,3 BHK Apartment ," DLF Skycourt, Sector 86 ",Gurgaon
504,"65,000",Furnished,3,0,3 BHK Apartment ," Essel Towers, Mehrauli  Road ",Gurgaon
505,"18,000",Semi-Furnished,1,0,1 BHK Builder Floor ," Rosewood City, Sector 49 ",Gurgaon
506,"28,000",Semi-Furnished,2,3,3 BHK Apartment ," Signature Global Park 4 and 5, Sohna Sector 36 ",Gurgaon
507,"55,000",Unfurnished,3,3,3 BHK Builder Floor ," Uppal Southend, Sector 49, Sohna Road ",Gurgaon
508,"10,000",Unfurnished,1,1,Studio Apartment , DLF City Phase 3 ,Gurgaon
509,"25,000",Semi-Furnished,3,5,3 BHK Apartment ," Ashiana Mulberry, Sohna Sector 2 ",Gurgaon
510,380000,Semi-Furnished,5,4,5 BHK Penthouse ," ATS Tourmaline, Sector 109 ",Gurgaon
511,"46,000",Furnished,1,1,1 BHKHouse , Sector 43 ,Gurgaon
